persian_id,id,title,prob,link,persian_link
149,7044,Buzari in New Yurknan,0.5004535033608615,https://www.bbc.com/tajik/institutional/2012/04/120413_ea_newyork_goat_vid,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,7208,Navruz without the case of the President of the Republic of Tajikistannan,0.4875601041359553,https://www.bbc.com/tajik/institutional/2012/03/120321_if_new_year,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,7369,Generating the product with Navruz codesnan,0.48538075786806606,https://www.bbc.com/tajik/institutional/2012/02/120224_mm_navrooz,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,7686,The annual speech of Muroma in the cornernan,0.4440814046091851,https://www.bbc.com/tajik/institutional/2012/01/120125_rh_u02-obama_sotu,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,9438,The course of response to the natural object in Nureknan,0.4783777338720675,https://www.bbc.com/tajik/institutional/2011/05/110514_ea_red_cross_training,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,9758,Suicide to notice the Navruz coatnan,0.4789389291953271,https://www.bbc.com/tajik/news/2011/03/110325_sq_ak_suicide,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,10120,Change of resice in Kunduz Kunduz nan,0.591862865343164,https://www.bbc.com/tajik/news/2011/01/110118_l16_taleban_surrender,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,10288,The money sympath of money from the refundable devices in Khujand nan,0.43873297564388447,https://www.bbc.com/tajik/news/2010/12/101210_ea_aa_bankomats,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
149,10664,The celebration of Rudaki in Sughd nan,0.5601301450310975,https://www.bbc.com/tajik/news/2010/09/100925_sq_aa_rudaki_literature,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_norooz_kondoz
151,11835,Pilateral Iranians against a positive di1 and a positive counselornan,0.6035239395910428,https://www.bbc.com/tajik/news/2010/01/100127_l16_iran_german_diplomats,https://www.bbc.com/persian/iran/2015/03/150328_sam_kasra_update
151,8144,The European Union 180s the individual and Iranian Iranian Mastennan,0.5208497206124352,https://www.bbc.com/tajik/institutional/2011/12/111201_l16_eu_iran_sanctions,https://www.bbc.com/persian/iran/2015/03/150328_sam_kasra_update
155,8839,Qaddafi opponents have received the Polia's Pilictionnan,0.5336142443382319,https://www.bbc.com/tajik/institutional/2011/08/110818_l16_libya_refinary,https://www.bbc.com/persian/world/2015/03/150328_l57-syria_idlib_falls_
157,8528,"Literature Dreams to Tumos Tumos Tumos Tumas Tronstumer, Saimer Schedulenan",0.46424046173158295,https://www.bbc.com/tajik/institutional/2011/10/111006_l16_book_transtromer_nobel_2011,https://www.bbc.com/persian/arts/2015/03/150328_l41_books_transtroemer_dies
161,8592,The design of the lulic power of the Azerbaijan's Global Shipment has been announced to the Europeannan,0.4980684277660379,https://www.bbc.com/tajik/institutional/2011/09/110927_l16_azerbaijan_bp,https://www.bbc.com/persian/sport/2015/03/150328_aa_iran_wrestling
165,1197,The criminal case of the criminal case against the accrued university accruednan,0.6040223568660352,https://www.bbc.com/tajik/news/2014/08/140821_zkh_rln_accountant_crime,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
165,3312,The Language Committee has sent five cases to the courtnan,0.46204119018238055,https://www.bbc.com/tajik/news/2013/10/131001_zm_tj_language,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
165,6400,The case against one soldier to the charges of the mothingnan,0.5785964896313456,https://www.bbc.com/tajik/institutional/2012/07/120711_sq_ak_army,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
165,8024,Sending a turmons case to the courtnan,0.583966305362007,https://www.bbc.com/tajik/institutional/2011/12/111222_if_islam_turajonzoda,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
165,8499,"Criminal proceedings against the head of the Tk-Mobile ""nan",0.5495959223213674,https://www.bbc.com/tajik/institutional/2011/10/111011_mm_tk_mobile,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
165,9996,The case against the brother's brother's brother of the killed in Min nan,0.6576279731240324,https://www.bbc.com/tajik/news/2011/02/110214_sq_aa_border,https://www.bbc.com/persian/afghanistan/2015/03/150328_k05_farkhunda_file_transfer_to_attorney_general
169,4627,"Geneva Police: ""Attacking the abolition of Uzbek diplomats are not political""nan",0.5230003984893262,https://www.bbc.com/tajik/news/2013/04/130403_mm_geneva_uzbek_attack,https://www.bbc.com/persian/world/2015/03/150328_l20_yemen_arab_league
169,8421,"The United States removed his ambassador ""to the sake of serious risk"" from Syrianan",0.6352295326030646,https://www.bbc.com/tajik/institutional/2011/10/111024_rm_rln_syria_us,https://www.bbc.com/persian/world/2015/03/150328_l20_yemen_arab_league
172,7632,Obamo defended the elemental operations against Alkinan,0.509182117780751,https://www.bbc.com/tajik/institutional/2012/01/120131_rh_l03_rln_obama_drone_pakistan,https://www.bbc.com/persian/world/2015/03/150327_u14_obama_supports_saudi_war_yemen
176,8366,Faining in French publication to prove proximity of the Islamica's prophetnan,0.5015964821705833,https://www.bbc.com/tajik/institutional/2011/11/111102_rm_hebdo_arson,https://www.bbc.com/persian/world/2015/03/150327_u14_israel_france
177,11529,Polish President's death in the plane crashnan,0.6590139351022045,https://www.bbc.com/tajik/news/2010/04/100410_sq_president_plane,https://www.bbc.com/persian/world/2015/03/150327_u14_pland_russia_plane_crash
184,1396,Memorial of About Affairs 2012 in Khorognan,0.5294366728533862,https://www.bbc.com/tajik/news/2014/07/140724_zkh_memory_killed_khorog_operation,https://www.bbc.com/persian/afghanistan/2015/03/150327_ugc_farkhondah
187,8406,Uncle of the BOMMENT ABOUT Haman Ziya Zihani Ziyanan,0.4858542380193648,https://www.bbc.com/tajik/institutional/2011/10/111026_rm_rln_iranian_pilgrims_bus_explosion,https://www.bbc.com/persian/world/2015/03/150327_mgh_yemen_facts
190,6685,Statement of Hulul's Wulul Witnesses in the BBC conversionnan,0.5279579076369264,https://www.bbc.com/tajik/institutional/2012/05/120529_rh_u04_syria_houla_witness,https://www.bbc.com/persian/afghanistan/2015/03/150327_sam_abdullah
190,8875,Dushanbe Son of Dushanbe A representative of Tajikistan in the WB and SBP was appointednan,0.4882679903207693,https://www.bbc.com/tajik/institutional/2011/08/110815_if_ubaydulloev,https://www.bbc.com/persian/afghanistan/2015/03/150327_sam_abdullah
192,6849,Looking for Putin's Putinnan,0.5723275649957323,https://www.bbc.com/tajik/institutional/2012/05/120507_l16_l95_russia_putin_vid,https://www.bbc.com/persian/world/2015/03/150327_sam_putin
192,7297,"Putin ""was selected""nan",0.5873960704893724,https://www.bbc.com/tajik/institutional/2012/03/120304_l16_putin_return_poll,https://www.bbc.com/persian/world/2015/03/150327_sam_putin
206,11533,"Bakiev: ""I know my people well""nan",0.4918304695010001,https://www.bbc.com/tajik/news/2010/04/100409_sq_bakiev_interview,https://www.bbc.com/persian/afghanistan/2015/03/150327_mar_ghani_pak_remark
206,3710,Vidi: Tajik relations on the eve of the election of Tajikistannan,0.5678661586286314,https://www.bbc.com/tajik/news/2013/08/130802_rm_sz_tajik_russia_vide,https://www.bbc.com/persian/afghanistan/2015/03/150327_mar_ghani_pak_remark
206,7041,Global Newspaper Pakistan to improve political relations with the United Statesnan,0.5763540274071505,https://www.bbc.com/tajik/institutional/2012/04/120413_rh_u05_rln_url_pakistan_us_relation,https://www.bbc.com/persian/afghanistan/2015/03/150327_mar_ghani_pak_remark
208,8323,Dmitry Medvedev: The Loving War and Israel can be a tragicnan,0.5174344113212601,https://www.bbc.com/tajik/institutional/2011/11/111108_l16_russia_iran_big_war,https://www.bbc.com/persian/world/2015/03/150327_yemen_war_radio
211,6344,The Iran government denied an intervention in Yemen's interiornan,0.7553920253609628,https://www.bbc.com/tajik/institutional/2012/07/120720_rh_l03_iran_yemen_interference,https://www.bbc.com/persian/world/2015/03/150326_l47_vid_yemen_26_march
211,9554,Yemen's opponent alarm alert of violentnan,0.5884389391953855,https://www.bbc.com/tajik/institutional/2011/04/110428_l16_yemen_opposition_warning,https://www.bbc.com/persian/world/2015/03/150326_l47_vid_yemen_26_march
219,7339,A fisherman's boat went to the salvation of Italian changenan,0.46095606105193754,https://www.bbc.com/tajik/institutional/2012/02/120228_rh_u10_boat_cruise_ship,https://www.bbc.com/persian/iran/2015/03/150326_u07_iran_vessel_hijack_somalia_unodc
220,2007,Kabiri has bathed from the authoritiesnan,0.37975509867577284,https://www.bbc.com/tajik/news/2014/04/140422_if_kabiri_market,https://www.bbc.com/persian/afghanistan/2015/03/150326_mar_kabul_mullah_protests
220,8959,Kulob: Where stockist glistens at the handle to rush to prayernan,0.44465424529583575,https://www.bbc.com/tajik/institutional/2011/08/110802_sq_ah_ramazan_communism,https://www.bbc.com/persian/afghanistan/2015/03/150326_mar_kabul_mullah_protests
223,6496,Turkey: Shillik will not be unpunished to the second planenan,0.5079340025523658,https://www.bbc.com/tajik/institutional/2012/06/120626_rh_l39_turkish_aircraft_syria,https://www.bbc.com/persian/world/2015/03/150326_an_iraq_tikrit_final_push
228,2870,Parliament did the president's orders confirmed of the government imposednan,0.5504748613023467,https://www.bbc.com/tajik/news/2013/12/131216_mm_government_parliament,https://www.bbc.com/persian/world/2015/03/150326_008_supremecourt-charles-letters
228,7557,The UK's Supervisan Cabinet will be your news of todaynan,0.5148285952179954,https://www.bbc.com/tajik/institutional/2012/02/120206_rh_u10_rln_court_tweet,https://www.bbc.com/persian/world/2015/03/150326_008_supremecourt-charles-letters
228,8364,British Supreme Court of British Court to benefit of Juli's extraditionnan,0.5586711323175926,https://www.bbc.com/tajik/institutional/2011/11/111102_rm_rln_wikileaks_assange,https://www.bbc.com/persian/world/2015/03/150326_008_supremecourt-charles-letters
230,570,The value of a oil shrimmed up to 72 dulornan,0.459646382066234,https://www.bbc.com/tajik/news/2014/11/141128_opec_166_meeting,https://www.bbc.com/persian/business/2015/03/150326_an_yemen_oil_price
230,656,Brent oil scores have grown in less than 80 dollars in the Sushkanan,0.5379940801832843,https://www.bbc.com/tajik/news/2014/11/141114_rm_oil_prices,https://www.bbc.com/persian/business/2015/03/150326_an_yemen_oil_price
239,1435,The Iran nuclear negotiations were renewednan,0.7452928667314149,https://www.bbc.com/tajik/news/2014/07/140719_ea_iran_nuke_talks_extended,https://www.bbc.com/persian/iran/2015/03/150326_l03_nuc_lausanne_talks_resumed
242,7,'Starting of Arabia air transactions against Husa in Yemen'nan,0.8639399491100148,https://www.bbc.com/tajik/news/2015/03/150326_rm_yemen_saudiaction,https://www.bbc.com/persian/world/2015/03/150325_u04_yemen_saudiaction
1008,6175,"The Russian ""killed"" queue ""is alive in Syrianan",0.5616237930754158,https://www.bbc.com/tajik/institutional/2012/08/120808_l16_rusian_general_syria_rebels,https://www.bbc.com/persian/world/2015/03/150303_u04_british_marine_isis
1014,11617,"The concerns of the European countries from the ""Rights"" Irannan",0.5813693046452673,https://www.bbc.com/tajik/news/2010/03/100318_rm_satellite_jamming,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,4478,UN Considents Human rights situation in Uzbekistan and Turkmenistannan,0.6299038290110017,https://www.bbc.com/tajik/news/2013/04/130423_mm_human_rights,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,6819,An international care is about the fate of Namramkh Juraevnan,0.5279889648980369,https://www.bbc.com/tajik/institutional/2012/05/120511_if_juraev_amnesty,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,7116,An international care is about the fate of Namramkh Juraevnan,0.5279889648980369,https://www.bbc.com/tajik/institutional/2012/04/120403_l16_amnesty_juraev,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,7323,The Republic of Azerbaijan recognized the concerns of Irannan,0.5778501227645403,https://www.bbc.com/tajik/institutional/2012/02/120229_l16_l31_azarbijan_iran_tension,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,7340,The United Nations Human Rights Council discusses the situation of the Syrianan,0.7357297746642237,https://www.bbc.com/tajik/institutional/2012/02/120228_rh_l20_rln_syria_humanrights,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,994,The United Nations Restore in the case of the warnan,0.5749072140254556,https://www.bbc.com/tajik/news/2014/09/140919_rm_af2014_un_special_envoy_fears_of_confilcts,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,10255,The United Nations was alarmed to the rights of migrants nan,0.6550000737581438,https://www.bbc.com/tajik/news/2010/12/101217_rm_unhchr_migrants_day,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,10343,Clintun reminded Iron of the global concern nan,0.48726776151114626,https://www.bbc.com/tajik/news/2010/11/101130_rm_clinton-iran,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1014,10351,On the US Department of Diplains and regional concerns of Iran nan,0.5640739005550803,https://www.bbc.com/tajik/news/2010/11/101129_rm_wikileaks_iran,https://www.bbc.com/persian/iran/2015/03/150303_l39_un_report_human_rights_iran
1016,8142,Atambayev: The new page will opennan,0.5623280706501149,https://www.bbc.com/tajik/institutional/2011/12/111201_l16_kyrgyz_inauguration,https://www.bbc.com/persian/iran/2015/03/150303_l10_obama_reax_netaniahu_iran_deal
1016,102,Obamo: Netoneian letters didn't have anything nan,0.7425592625121566,https://www.bbc.com/tajik/news/2015/03/150304_rm_obama_reax_netaniahu_iran_deal,https://www.bbc.com/persian/iran/2015/03/150303_l10_obama_reax_netaniahu_iran_deal
1019,296,Iran: Each Children's Navrigation Duzaries to break nuclear talksnan,0.6209939650443722,https://www.bbc.com/tajik/news/2015/01/150124_rm_iran_nuclear_davos,https://www.bbc.com/persian/iran/2015/03/150303_u14_israel_netanyahu_warns_us_iran_nuclear
1019,3106,Recognizing Netonian's joy. Access to the Iran's nuclear programnan,0.6498236137850407,https://www.bbc.com/tajik/news/2013/11/131110_l16_l31_netanyahu_iran_geneva_nuclear,https://www.bbc.com/persian/iran/2015/03/150303_u14_israel_netanyahu_warns_us_iran_nuclear
1025,2615,The active of the right of the Chinese human rights was convicted of four yearsnan,0.6288653297910216,https://www.bbc.com/tajik/news/2014/01/140126_l16_em-china-activist-sentence,https://www.bbc.com/persian/iran/2015/03/150303_l12_mansurian_nehzat_azadi_after_13_years
1029,8346,The Ministry of Internal Affairs did not prove the torture of Shodievnan,0.5154807651470682,https://www.bbc.com/tajik/institutional/2011/11/111105_sq_torture_shadiev,https://www.bbc.com/persian/business/2015/03/150303_l12_iran_shandiz_gov
1031,9060,Jennifer Lupses takes divorcenan,0.6251631397494648,https://www.bbc.com/tajik/institutional/2011/07/110716_rm_rln_lopez_divorce,https://www.bbc.com/persian/arts/2015/03/150303_l51_lawrence_spielberg_cinema
1070,112,Commencement of Iraq's army operations to retrieve the Deletnan,0.7520665904174659,https://www.bbc.com/tajik/news/2015/03/150302_rm_iraq_tikrit_is,https://www.bbc.com/persian/world/2015/03/150303_sam_nafiseh_tikrit
1070,9885,Continuation of DFID assistance to Tajikistannan,0.5106316803889781,https://www.bbc.com/tajik/news/2011/03/110302_sq_assistance_food,https://www.bbc.com/persian/world/2015/03/150303_sam_nafiseh_tikrit
1071,8581,"""Belarus's leader's opposition life is at risk""nan",0.5369428848871384,https://www.bbc.com/tajik/institutional/2011/09/110928_l16_belarus_opposition,https://www.bbc.com/persian/world/2015/03/150303_an_russia_opposition_nemtsov
1073,1172,Vihi: Market Return of the privacy of improvements in Tajikistannan,0.5299661823513435,https://www.bbc.com/tajik/news/2014/08/140825_rm_sz_behbahani_tajik_video,https://www.bbc.com/persian/tvandradio/2015/03/150303_yengeh_donya_marijoana_radio
1073,3276,VIP: Extension of the presence of the presence of the Republic of Tajikistannan,0.4554925721662897,https://www.bbc.com/tajik/news/2013/10/131009_rm_sz_elex_vid_central_tajikistan,https://www.bbc.com/persian/tvandradio/2015/03/150303_yengeh_donya_marijoana_radio
1074,11848,Eventuation of Italian and America over the opinion program of Irannan,0.6409347546969604,https://www.bbc.com/tajik/news/2010/01/100126_rm_italy-us-iran,https://www.bbc.com/persian/iran/2015/03/150303_sam_obama
1074,3015,Obamo: United States and Israel pursue a targetnan,0.6768546646124054,https://www.bbc.com/tajik/news/2013/11/131125_rm_obama_phone_call_netanyahu_iran_nuc,https://www.bbc.com/persian/iran/2015/03/150303_sam_obama
1074,7358,Russian and American response to Iranian Country Programnan,0.6424296421016004,https://www.bbc.com/tajik/institutional/2012/02/120225_ea_russia_us_reax_iran_nuc,https://www.bbc.com/persian/iran/2015/03/150303_sam_obama
1075,11111,The twelve-year-Israelite approach for freedom of Colithnan,0.49030014760015317,https://www.bbc.com/tajik/news/2010/06/100627_l16_israel_shalit,https://www.bbc.com/persian/iran/2015/03/150303_l39_kurd_sunni_execution
1075,6742,Sending 12 Farzi Maguits to Membership in the Courtnan,0.5241591016729733,https://www.bbc.com/tajik/institutional/2012/05/120521_if_islam_tahrir,https://www.bbc.com/persian/iran/2015/03/150303_l39_kurd_sunni_execution
1077,9618,Handard of Lebedev with Rahmonnan,0.44086215026667686,https://www.bbc.com/tajik/institutional/2011/04/110419_sq_lebedev,https://www.bbc.com/persian/iran/2015/03/150303_l39_rafsanjani_nuclear_netanyahu
1077,9795,Current circumcision through the Rahmon's Partynan,0.46984271971244196,https://www.bbc.com/tajik/news/2011/03/110318_if_circumcision,https://www.bbc.com/persian/iran/2015/03/150303_l39_rafsanjani_nuclear_netanyahu
1081,3855,The unique scale and the emotional speech of the Mala's feelings at the SMMnan,0.48207575781689166,https://www.bbc.com/tajik/news/2013/07/130713_sq_malala_education,https://www.bbc.com/persian/blogs/2015/03/150303_l44_nazeran_iran_sms_power_relationships
1084,12292,"The expansion of the ""foreign warriors"" to northern Afghanistannan",0.6926069907197864,https://www.bbc.com/tajik/news/2009/10/091001_rm_taliban_north,https://www.bbc.com/persian/afghanistan/2015/03/150303_k05_operation_to_release_kidnapped
1086,7354,Seven American and 15 Afghan police in Kunduz were tunednan,0.5632696982770713,https://www.bbc.com/tajik/institutional/2012/02/120226_l16_l09_us_injured_in_kundoz,https://www.bbc.com/persian/afghanistan/2015/03/150303_k05_10_ansf_killed_in_helmand
1092,705,"Obama: If we have reached an agreement with Iran, we are interpreted with a holenan",0.7350432655306127,https://www.bbc.com/tajik/news/2014/11/141106_rm_obama_elex_reax,https://www.bbc.com/persian/iran/2015/03/150302_u04_obama_iran
1094,119,"Boris Nemtsov, opposition of the Russian state killednan",0.8572534714508854,https://www.bbc.com/tajik/news/2015/02/150228_mm_nemtsov_killed,https://www.bbc.com/persian/world/2015/03/150303_an_russia_nemtsov
1094,3300,Sergey Nayumov was releasednan,0.4707044316095601,https://www.bbc.com/tajik/news/2013/10/131004_mm_naumov_freed,https://www.bbc.com/persian/world/2015/03/150303_an_russia_nemtsov
1094,60,"The main maps of the murder of Boris Nemtsov says ""forced"" is recognizednan",0.638543921123214,https://www.bbc.com/tajik/news/2015/03/150311_l16_an_russia_nemtsov,https://www.bbc.com/persian/world/2015/03/150303_an_russia_nemtsov
1094,79,One of the detainees acknowledged partnerships in the minor of Boris Nemtsovnan,0.6174748594907911,https://www.bbc.com/tajik/news/2015/03/150308_l16_l31_russia_nemtsov_murder,https://www.bbc.com/persian/world/2015/03/150303_an_russia_nemtsov
1096,6,Foreign and US foreign ministers will experience nuclear negotiationsnan,0.6822461708321942,https://www.bbc.com/tajik/news/2015/03/150326_rm_iran_nuc_lausanne_talks_resumed,https://www.bbc.com/persian/iran/2015/03/150303_l03_nuc_zarif_kerry_salehi_moniz
1100,10428,Negerium: Iran has collaborated in conquered weapons nan,0.6594454323290829,https://www.bbc.com/tajik/news/2010/11/101112_rm_iran_mottaki_nigeria,https://www.bbc.com/persian/iran/2015/03/150303_is1_us
1101,11462,The victim of the child complained from Pop and Volishnan,0.4023740362586661,https://www.bbc.com/tajik/news/2010/04/100423_rm_-pope-vatican-lawsuit,https://www.bbc.com/persian/world/2015/03/150302_u14_pakistan_arrests_parents_refusing_polio_vaccine
1102,110,Herrra warned about the violation of Ukraine litter for Ukrainenan,0.6426838164019032,https://www.bbc.com/tajik/news/2015/03/150303_rm_ukraine_kerry,https://www.bbc.com/persian/world/2015/03/150302_u14_ukraine_kerry
1106,10936,Continuation of salvations in Pakistannan,0.5879672237907602,https://www.bbc.com/tajik/news/2010/08/100803_sq_pakistan_rescue,https://www.bbc.com/persian/afghanistan/2015/03/150302_sam_afsnow
1108,10420,American propaganda package to Israel to make a campaign nan,0.6138065532350537,https://www.bbc.com/tajik/news/2010/11/101114_l16_us_israel_peace,https://www.bbc.com/persian/iran/2015/03/150302_l39_us_warning_israel_nuclear
1109,1965,The Inflicts in Last week ran the lives of five childrennan,0.5933896900957782,https://www.bbc.com/tajik/news/2014/04/140428_zkh_rln_accidents_5children_death,https://www.bbc.com/persian/iran/2015/03/150302_nm_mine_explosion_students_eilam
1111,1229,Exercise to experience a modesty brightness of the lack of Iran's muscle programnan,0.5514050724037254,https://www.bbc.com/tajik/news/2014/08/140817_l16_amano_rowhani_missile_program,https://www.bbc.com/persian/sport/2015/03/150302_l56_team_meli_traning_canceled
1114,1580,Iraq's army operations started to take up tonan,0.7877465820036107,https://www.bbc.com/tajik/news/2014/06/140628_ea_isis_iraq_tikrit_offensive,https://www.bbc.com/persian/world/2015/03/150302_sam_tikrit
1114,67,"Iraqi forces have been exoved ""sectors of the TIRT sectors from the Cottage of Delet""nan",0.5909617644006706,https://www.bbc.com/tajik/news/2015/03/150311_rm_takrit_fighting,https://www.bbc.com/persian/world/2015/03/150302_sam_tikrit
1115,7802,Talks with former Guontonomou's junglenan,0.5683918743772007,https://www.bbc.com/tajik/institutional/2012/01/120114_sq_video_guontanamo,https://www.bbc.com/persian/blogs/2015/03/150302_kj_ahmadinejad_turkey
1115,7964,The discussion of the former President of Egypt was experiencednan,0.6640352092551317,https://www.bbc.com/tajik/institutional/2011/12/111229_rh_egypt_egypt_mubarak,https://www.bbc.com/persian/blogs/2015/03/150302_kj_ahmadinejad_turkey
1115,10406,The discussion of the former Kyrgyz Republic began nan,0.5724654818354682,https://www.bbc.com/tajik/news/2010/11/101117_l16_tj_kyrgyz_trial,https://www.bbc.com/persian/blogs/2015/03/150302_kj_ahmadinejad_turkey
1116,10167,The US speaker's speech is in a valuable conditions nan,0.5382203103813753,https://www.bbc.com/tajik/news/2011/01/110109_l16_congresswoman_shooting,https://www.bbc.com/persian/interactivity/2015/03/150302_l38_yt_netanyahu_aipac
1129,10975,China now world's biggest energy usernan,0.569846195496013,https://www.bbc.com/tajik/news/2010/07/100727_rm_english_china_energy,https://www.bbc.com/persian/science/2015/03/150302_me_world_1st_lagoon_power_plant_uk
1131,7497,Automatic headache of American Headquarters: Collective photo with Es-Esnan,0.4655510660379739,https://www.bbc.com/tajik/institutional/2012/02/120210_rh_u02_marines_ss,https://www.bbc.com/persian/interactivity/2015/03/150301_userphoto_teachers_strike
1137,6563,Fulfillment request of Akimjan Askarakistan from prisoners of Kyrgyzstannan,0.5159373426825486,https://www.bbc.com/tajik/institutional/2012/06/120614_ea_cpj_kyrgyz_president,https://www.bbc.com/persian/world/2015/03/150302_l57_iraq_tikrit_is
1141,7285,"Netonea: In the Iran, he cannot be patientnan",0.6533455349048187,https://www.bbc.com/tajik/institutional/2012/03/120306_rh_u04_netanyahu_iran,https://www.bbc.com/persian/iran/2015/03/150302_us_israel
1143,9992,The manifestation of Iranian opposition leaders has been blocked nan,0.6506590907209624,https://www.bbc.com/tajik/news/2011/02/110214_l16_iran_opposition,https://www.bbc.com/persian/iran/2015/03/150301_l57_iran_teachers_protest
1150,114,Netone entry to Washington at the same time with the efforts of the two sidesnan,0.736468908137111,https://www.bbc.com/tajik/news/2015/03/150302_rm_netanyahu_iran,https://www.bbc.com/persian/iran/2015/03/150226_u04_netanyahu_iran
1151,10871,The first mold of Tajiks in BTUNnan,0.47057837736628316,https://www.bbc.com/tajik/news/2010/08/100816_mm_olympic_games,https://www.bbc.com/persian/world/2015/03/150301_l47_vid_ir_yemen_flight
1152,12052,Meeting of the British Parliamentary Define from Tajikistannan,0.5783821608875703,https://www.bbc.com/tajik/news/2009/11/091116_if_election_visit,https://www.bbc.com/persian/world/2015/03/150301_tajik_election
1152,122,Meeting of a member of Russia defense from Tajikistan from Tajikistannan,0.551618222280629,https://www.bbc.com/tajik/news/2015/02/150227_mm_rln_russia_military,https://www.bbc.com/persian/world/2015/03/150301_tajik_election
1152,1682,Meeting of British officers from Tajikistannan,0.5551722750055792,https://www.bbc.com/tajik/news/2014/06/140610_if_taj_british,https://www.bbc.com/persian/world/2015/03/150301_tajik_election
1152,3121,Observers of neighboring countries from the elections of Tajikistannan,0.6976503265369577,https://www.bbc.com/tajik/news/2013/11/131107_zkh_elex_missioncis_lebed,https://www.bbc.com/persian/world/2015/03/150301_tajik_election
